學校名稱,系所(組)名稱,107學年度核定招生名額,班數,大學多元入學-考試分發入學,大學多元入學-繁星推薦入學,大學多元入學-個人申請入學-一般,大學多元入學-個人申請入學-青年儲蓄帳戶組,四技二專-甄選入學,四技二專-登記分發入學,四技二專-技優入學,四技二專-青年儲蓄帳戶組,運動績優-甄試,運動績優-單獨招生,單獨招生-全校單招,單獨招生-學系單招,單獨招生-特殊選才,單獨招生-其他,外加名額-大學多元入學-繁星推薦入學,外加名額-大學多元入學-個人申請入學,外加名額-大學多元入學-單獨招生,外加名額-四技二專技優入學
國立交通大學,資訊工程學系資電工程組,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
國立交通大學,資訊工程學系網路與多媒體工程組,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
國立中央大學,工學院學士班,28,1,3,8,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
國立中央大學,地球科學學院學士班,0,1,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立中央大學,資訊電機學院學士班,21,1,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立中央大學,中國文學系,50,1,18,8,22,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
國立中央大學,英美語文學系,52,1,22,15,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,法國語文學系,48,1,23,9,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,數學系,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
國立中央大學,數學系計算與資料科學組,0,1,11,13,14,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中央大學,數學系數學科學組,0,1,11,13,14,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中央大學,物理學系,48,1,17,10,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,化學學系,43,1,12,8,18,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中央大學,光電科學與工程學系,40,1,5,15,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中央大學,理學院學士班,20,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立中央大學,土木工程學系,100,2,35,22,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,機械工程學系先進材料與精密製造組,45,1,8,12,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,機械工程學系光機電工程組,45,1,8,12,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,機械工程學系設計與分析組,45,1,8,12,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,化學工程與材料工程學系,50,1,16,9,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,企業管理學系,110,2,41,22,44,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
國立中央大學,資訊管理學系,105,2,41,18,42,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0
國立中央大學,財務金融學系,56,1,8,16,30,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
國立中央大學,經濟學系,55,1,18,12,24,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,電機工程學系,98,2,15,20,62,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中央大學,資訊工程學系,94,2,5,27,55,0,0,0,0,0,2,0,0,0,5,0,1,1,0,0
國立中央大學,通訊工程學系,40,1,9,12,18,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中央大學,大氣科學學系大氣組,37,1,10,5,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,大氣科學學系太空組,36,1,10,5,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,地球科學學系,60,1,11,9,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,客家語文暨社會科學學系,28,1,3,4,24,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中央大學,生命科學系,46,1,16,15,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中央大學,生醫科學與工程學系,22,1,2,6,13,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立中山大學,中國文學系,44,1,10,16,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
國立中山大學,外國語文學系,46,1,4,7,28,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0
國立中山大學,劇場藝術學系,42,1,4,2,32,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0
國立中山大學,音樂學系,36,1,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
國立中山大學,生物科學系,49,1,9,7,25,0,0,0,0,2,0,1,0,0,5,0,2,2,0,0
國立中山大學,化學系,49,1,18,8,21,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
國立中山大學,物理學系,50,1,11,10,25,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0
國立中山大學,應用數學系,50,1,10,8,28,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0
國立中山大學,電機工程學系,113,2,13,18,70,0,0,0,0,0,0,4,0,0,8,0,1,1,0,0
國立中山大學,機械與機電工程學系,110,2,28,16,62,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0
國立中山大學,資訊工程學系,50,1,9,8,23,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0
國立中山大學,光電工程學系,45,1,11,5,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
國立中山大學,材料與光電科學學系,50,1,15,9,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
國立中山大學,企業管理學系,80,2,24,10,40,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0
國立中山大學,資訊管理學系,46,1,11,5,26,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
國立中山大學,財務管理學系,45,1,13,7,23,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
國立中山大學,海洋生物科技暨資源學系,44,1,14,7,21,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
國立中山大學,海洋環境及工程學系,48,1,14,10,20,0,1,0,0,0,0,2,0,0,1,0,2,2,0,0
國立中山大學,海洋科學系,34,1,6,6,16,0,0,0,0,2,0,1,0,0,3,0,2,2,0,0
國立中山大學,政治經濟學系,50,1,12,6,29,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
國立中山大學,社會學系,30,1,5,4,16,0,0,0,0,0,0,1,0,0,4,0,1,2,0,0
國立臺灣海洋大學,海洋文創設計產業學士學位學程,30,1,4,9,13,0,1,0,0,1,0,0,0,0,2,0,1,2,0,0
國立臺灣海洋大學,海洋觀光管理學士學位學程,30,1,5,8,12,0,0,0,0,1,0,2,0,0,2,0,2,1,0,0
國立臺灣海洋大學,海洋經營管理學士學位學程,10,1,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
國立臺灣海洋大學,商船學系,100,2,11,22,55,0,6,0,0,1,0,1,0,0,4,0,4,4,0,3
國立臺灣海洋大學,航運管理學系,93,2,20,23,45,0,3,0,0,0,0,0,0,0,2,0,2,3,0,1
國立臺灣海洋大學,運輸科學系,87,2,13,24,43,0,0,0,0,1,0,2,0,0,4,0,2,2,0,0
國立臺灣海洋大學,輪機工程學系能源應用組,43,1,8,12,18,0,3,0,0,0,0,0,0,0,2,0,1,2,0,0
國立臺灣海洋大學,輪機工程學系動力工程組,50,1,4,12,17,0,12,0,0,1,0,0,0,0,4,0,3,2,0,6
國立臺灣海洋大學,海洋生物科技學士學位學程,10,1,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
國立臺灣海洋大學,食品科學系生物科技組,44,1,9,12,20,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0
國立臺灣海洋大學,食品科學系食品科學組,44,1,6,11,19,0,3,0,0,1,0,2,0,0,2,0,2,2,0,3
國立臺灣海洋大學,水產養殖學系,81,2,10,24,35,0,5,0,0,1,0,3,0,0,3,0,3,2,0,3
國立臺灣海洋大學,生命科學暨生物科技學系,43,1,10,11,20,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
國立臺灣海洋大學,海洋工程科技學士學位學程,10,1,0,1,6,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0
國立臺灣海洋大學,機械與機電工程學系,90,2,14,25,47,0,2,0,0,0,0,0,0,0,2,0,1,2,0,0
國立臺灣海洋大學,系統工程暨造船學系,55,1,11,16,26,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
國立臺灣海洋大學,河海工程學系,85,2,10,23,46,0,0,0,0,1,0,0,0,0,5,0,1,2,0,0
國立臺灣海洋大學,環境生物與漁業科學學系,48,1,4,18,16,0,5,0,0,1,0,2,0,0,2,0,2,2,0,3
國立臺灣海洋大學,海洋環境資訊系,52,1,6,13,27,0,0,0,0,1,0,1,0,0,4,0,1,2,0,0
國立臺灣海洋大學,電機工程學系,93,2,21,21,48,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0
國立臺灣海洋大學,光電與材料科技學系,30,1,5,7,16,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
國立臺灣海洋大學,資訊工程學系,94,2,18,21,48,1,0,0,0,0,0,0,0,0,6,0,2,2,0,0
國立臺灣海洋大學,通訊與導航工程學系,48,1,7,14,24,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0
國立臺灣海洋大學,海洋法政學士學位學程,30,1,6,8,14,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
國立中正大學,中國文學系,48,1,13,12,21,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0
國立中正大學,外國語文學系,48,1,18,10,16,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0
國立中正大學,歷史學系,48,1,23,7,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中正大學,哲學系,48,1,22,7,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中正大學,數學系,47,1,23,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立中正大學,地球與環境科學系,48,1,20,7,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立中正大學,物理學系,48,1,13,3,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
國立中正大學,化學暨生物化學系,48,1,12,16,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
國立中正大學,生物醫學科學系,40,1,16,5,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立中正大學,社會福利學系,45,1,21,4,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中正大學,心理學系,48,1,21,7,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中正大學,勞工關係學系,48,1,24,12,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中正大學,政治學系,46,1,1,6,35,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0
國立中正大學,傳播學系,44,1,18,5,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立中正大學,資訊工程學系,90,2,13,6,64,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
國立中正大學,電機工程學系,80,2,5,9,58,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
國立中正大學,機械工程學系,96,2,38,16,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
國立中正大學,化學工程學系,48,1,21,11,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
國立中正大學,通訊工程學系,45,1,1,6,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
國立中正大學,經濟學系,96,2,38,23,32,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0
國立中正大學,財務金融學系,70,2,27,11,30,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0
國立中正大學,企業管理學系,88,2,44,20,20,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
國立中正大學,會計與資訊科技學系,52,1,20,6,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中正大學,資訊管理學系,42,1,18,5,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立中正大學,法律學系法制組,40,1,18,11,10,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
國立中正大學,法律學系法學組,40,1,17,11,10,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
國立中正大學,財經法律學系,50,1,1,15,31,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0
國立中正大學,成人及繼續教育學系,31,1,12,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立中正大學,犯罪防治學系,34,1,18,2,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
國立中正大學,運動競技學系,30,1,1,5,9,0,0,0,0,0,5,8,0,0,2,0,1,2,0,0
國立陽明大學,學士班大一大二不分系,24,1,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,醫學系,120,2,44,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,護理學系,41,1,4,5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,生物醫學工程學系,30,1,10,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,生物醫學影像暨放射科學系,41,1,14,5,21,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立陽明大學,物理治療暨輔助科技學系,40,1,14,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,醫學生物技術暨檢驗學系,41,1,19,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,生命科學系暨基因體科學研究所,23,1,9,4,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
國立陽明大學,牙醫學系,40,1,20,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立陽明大學,藥學系,30,1,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺北大學,法律學系司法組,60,1,25,8,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺北大學,法律學系法學組,60,1,25,8,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺北大學,法律學系財經法組,59,1,26,8,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺北大學,休閒運動管理學系,49,1,2,10,32,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
國立臺北大學,企業管理學系,110,2,32,22,50,0,0,0,0,0,2,3,0,0,0,0,1,7,0,0
國立臺北大學,金融與合作經營學系,54,1,10,11,31,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
國立臺北大學,統計學系,60,1,31,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺北大學,會計學系,120,2,60,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺北大學,不動產與城鄉環境學系,120,2,36,30,54,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
國立臺北大學,公共行政暨政策學系,120,2,44,18,58,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺北大學,財政學系,60,1,25,10,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺北大學,社會工作學系,43,1,24,6,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立臺北大學,社會學系,47,1,20,6,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立臺北大學,經濟學系,120,2,48,20,51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺北大學,中國文學系,45,1,19,7,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺北大學,歷史學系,39,1,12,12,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺北大學,應用外語學系,50,1,19,15,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
國立臺北大學,通訊工程學系,36,1,1,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺北大學,資訊工程學系,49,1,15,5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺北大學,電機工程學系,39,1,3,16,20,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
國立嘉義大學,獸醫學系,50,1,11,15,22,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0
國立嘉義大學,教育學系,40,1,18,7,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立嘉義大學,輔導與諮商學系,50,1,20,8,22,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
國立嘉義大學,體育與健康休閒學系,50,1,7,0,22,0,0,0,0,0,0,20,0,0,1,0,0,2,0,0
國立嘉義大學,特殊教育學系,40,1,13,9,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,幼兒教育學系,50,1,15,5,30,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立嘉義大學,數位學習設計與管理學系,45,1,15,8,21,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立嘉義大學,中國文學系,50,1,21,7,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,視覺藝術學系,45,1,20,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立嘉義大學,應用歷史學系,50,1,18,10,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,外國語言學系英語教學組,50,1,20,8,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,外國語言學系應用外語組,50,1,20,8,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,音樂學系,50,1,6,4,36,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0
國立嘉義大學,企業管理學系,48,1,20,8,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,應用經濟學系,50,1,19,8,22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立嘉義大學,生物事業管理學系,50,1,18,12,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,資訊管理學系,50,1,18,8,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立嘉義大學,行銷與觀光管理學系,45,1,17,7,20,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立嘉義大學,財務金融學系,45,1,17,8,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,農藝學系,45,1,17,8,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立嘉義大學,園藝學系,45,1,9,10,21,0,3,0,0,0,0,0,0,0,2,0,2,2,0,0
國立嘉義大學,森林暨自然資源學系,45,1,17,7,20,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立嘉義大學,木質材料與設計學系,45,1,17,10,17,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立嘉義大學,動物科學系,48,1,18,8,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,生物農業科技學系,45,1,20,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,景觀學系,45,1,15,8,21,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立嘉義大學,植物醫學系,40,1,16,8,16,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,電子物理學系,50,1,17,10,22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立嘉義大學,應用化學系,50,1,19,8,20,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
國立嘉義大學,應用數學系,50,1,18,10,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立嘉義大學,資訊工程學系,50,1,10,17,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
國立嘉義大學,生物機電工程學系,50,1,18,9,22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立嘉義大學,土木與水資源工程學系,50,1,20,7,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,電機工程學系,50,1,20,8,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立嘉義大學,機械與能源工程學系,48,1,15,12,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立嘉義大學,食品科學系,48,1,19,8,18,0,2,0,0,0,0,0,0,0,1,0,2,2,0,0
國立嘉義大學,水生生物科學系,48,1,19,8,19,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
國立嘉義大學,生物資源學系,45,1,16,8,20,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立嘉義大學,生化科技學系,48,1,19,8,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立嘉義大學,微生物免疫與生物藥學系,48,1,19,8,20,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
國立高雄大學,土木與環境工程學系,54,1,14,10,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立高雄大學,工藝與創意設計學系,45,1,17,8,23,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0
國立高雄大學,化學工程及材料工程學系,41,1,8,10,23,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
國立高雄大學,生命科學系,50,1,20,7,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,西洋語文學系,44,1,14,10,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立高雄大學,亞太工商管理學系工業管理組,30,1,10,12,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,亞太工商管理學系企業管理組,30,1,10,12,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,東亞語文學系日語組,15,1,6,2,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,東亞語文學系越語組,13,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,東亞語文學系韓語組,15,1,6,2,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,法律學系,53,1,25,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立高雄大學,金融管理學系,44,1,17,7,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
國立高雄大學,建築學系,40,1,12,8,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,政治法律學系,52,1,20,10,22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
國立高雄大學,財經法律學系,40,1,11,8,21,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立高雄大學,資訊工程學系,40,1,10,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立高雄大學,資訊管理學系,44,1,20,8,16,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
國立高雄大學,運動健康與休閒學系,60,1,27,8,24,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立高雄大學,運動競技學系,45,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
國立高雄大學,電機工程學系,100,2,28,20,52,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
國立高雄大學,應用化學系,46,1,15,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立高雄大學,應用物理學系,50,1,15,10,25,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
國立高雄大學,應用經濟學系,55,1,22,6,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄大學,應用數學系,56,1,14,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立東華大學,大一不分系學士班,0,1,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
國立東華大學,法律學系,0,1,17,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立東華大學,原住民族樂舞與藝術學士學位學程,0,1,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
國立東華大學,應用數學系統計科學組,41,1,14,6,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立東華大學,應用數學系數學科學組,39,1,14,6,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立東華大學,資訊工程學系國際組,19,1,6,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立東華大學,資訊工程學系資工組,42,1,12,10,18,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0
國立東華大學,生命科學系,54,1,22,8,23,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
國立東華大學,物理學系奈米與光電科學組,20,1,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立東華大學,物理學系物理組,40,1,10,8,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立東華大學,化學系,53,1,19,8,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立東華大學,電機工程學系,57,1,20,8,25,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0
國立東華大學,材料科學與工程學系,57,1,20,11,25,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立東華大學,光電工程學系,47,1,18,8,21,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立東華大學,企業管理學系,49,1,20,7,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
國立東華大學,會計學系,55,1,22,9,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立東華大學,資訊管理學系,49,1,13,9,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立東華大學,國際企業學系,52,1,20,10,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
國立東華大學,觀光暨休閒遊憩學系,53,1,15,13,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立東華大學,財務金融學系,51,1,13,13,25,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
國立東華大學,管理學院管理科學與財金國際學士學位學程,15,1,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立東華大學,華文文學系,46,1,21,7,18,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
國立東華大學,英美語文學系,50,1,20,7,22,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0
國立東華大學,經濟學系,55,1,21,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立東華大學,歷史學系,49,1,17,12,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立東華大學,諮商與臨床心理學系,46,1,18,12,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
國立東華大學,中國語文學系,49,1,20,10,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
國立東華大學,臺灣文化學系,57,1,24,12,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立東華大學,社會學系,34,1,14,10,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立東華大學,公共行政學系,32,1,10,6,15,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
國立東華大學,法律學士學位學程,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
國立東華大學,民族語言與傳播學系,39,1,2,5,8,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0
國立東華大學,族群關係與文化學系,38,1,1,6,6,0,0,0,0,0,0,0,0,22,0,0,1,3,0,0
國立東華大學,民族事務與發展學系,20,1,4,4,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0
國立東華大學,民族社會工作學士學位學程,21,1,5,4,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0
國立東華大學,教育與潛能開發學系,45,1,18,6,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立東華大學,幼兒教育學系,40,1,18,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立東華大學,特殊教育學系,40,1,18,6,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立東華大學,體育與運動科學系,38,1,6,4,10,0,0,0,0,0,0,18,0,0,0,0,0,1,3,0
